"","Store","Date","Avg_Weekly_Sales","Net_Weekly_Sales"
"2861",21,2010-02-05,12099.9072727273,798593.88
"2862",21,2010-02-12,12079.4244776119,809321.44
"2863",21,2010-02-19,12944.526119403,867283.25
"2864",21,2010-02-26,11532.2652307692,749597.24
"2865",21,2010-03-05,10991.8282352941,747444.32
"2866",21,2010-03-12,10631.5356716418,712312.89
"2867",21,2010-03-19,11185.6923076923,727070
"2868",21,2010-03-26,10401.4777272727,686497.53
"2869",21,2010-04-02,11248.7182089552,753664.12
"2870",21,2010-04-09,11211.6626865672,751181.4
"2871",21,2010-04-16,10377.1957971015,716026.51
"2872",21,2010-04-23,10570.3027941176,718780.59
"2873",21,2010-04-30,10007.8336764706,680532.69
"2874",21,2010-05-07,10955.4326470588,744969.42
"2875",21,2010-05-14,10640.5864705882,723559.88
"2876",21,2010-05-21,11078.8488235294,753361.72
"2877",21,2010-05-28,11106.0920588235,755214.26
"2878",21,2010-06-04,11853.1247058824,806012.48
"2879",21,2010-06-11,11706.0529850746,784305.55
"2880",21,2010-06-18,11545.6513235294,785104.29
"2881",21,2010-06-25,11321.3051470588,769848.75
"2882",21,2010-07-02,10779.8606060606,711470.8
"2883",21,2010-07-09,10828.4465151515,714677.47
"2884",21,2010-07-16,11616.8986153846,755098.41
"2885",21,2010-07-23,11430.2011940299,765823.48
"2886",21,2010-07-30,10846.6101515151,715876.27
"2887",21,2010-08-06,11034.017761194,739279.19
"2888",21,2010-08-13,12399.8309375,793589.179999999
"2889",21,2010-08-20,13059.5889230769,848873.28
"2890",21,2010-08-27,12967.9177272727,855882.57
"2891",21,2010-09-03,11196.5046153846,727772.8
"2892",21,2010-09-10,10212.9668181818,674055.81
"2893",21,2010-09-17,10063.8361764706,684340.86
"2894",21,2010-09-24,10025.1949253731,671688.06
"2895",21,2010-10-01,9958.21161764705,677158.39
"2896",21,2010-10-08,10008.5219117647,680579.49
"2897",21,2010-10-15,10049.45,693412.05
"2898",21,2010-10-22,10451.0066176471,710668.45
"2899",21,2010-10-29,11087.221969697,731756.65
"2900",21,2010-11-05,10744.608358209,719888.76
"2901",21,2010-11-12,10820.535,735796.38
"2902",21,2010-11-19,11458.9225757576,756288.89
"2903",21,2010-11-26,18591.4717910448,1245628.61
"2904",21,2010-12-03,12563.7989393939,829210.73
"2905",21,2010-12-10,13880.7594117647,943891.64
"2906",21,2010-12-17,16631.2584057971,1147556.83
"2907",21,2010-12-24,23342.0261764706,1587257.78
"2908",21,2010-12-31,10195.5034848485,672903.23
"2909",21,2011-01-07,9532.60696969697,629152.06
"2910",21,2011-01-14,9860.44136363636,650789.13
"2911",21,2011-01-21,9909.57805970149,663941.73
"2912",21,2011-01-28,9557.03367647059,649878.29
"2913",21,2011-02-04,8898.77970149254,596218.24
"2914",21,2011-02-11,11521.0225373134,771908.51
"2915",21,2011-02-18,13204.5062686567,884701.92
"2916",21,2011-02-25,11641.1189393939,768313.85
"2917",21,2011-03-04,12250.4264615385,796277.72
"2918",21,2011-03-11,11567.8772727273,763479.9
"2919",21,2011-03-18,11670.1323529412,793569
"2920",21,2011-03-25,11419.8684848485,753711.32
"2921",21,2011-04-01,11091.7631818182,732056.37
"2922",21,2011-04-08,11458.1983076923,744782.89
"2923",21,2011-04-15,11299.8536764706,768390.05
"2924",21,2011-04-22,12327.7232307692,801302.01
"2925",21,2011-04-29,12050.0115384615,783250.75
"2926",21,2011-05-06,10729.8258208955,718898.33
"2927",21,2011-05-13,11257.2641791045,754236.7
"2928",21,2011-05-20,11285.4024242424,744836.56
"2929",21,2011-05-27,11278.6334848485,744389.81
"2930",21,2011-06-03,11905.8243076923,773878.58
"2931",21,2011-06-10,12221.506,794397.89
"2932",21,2011-06-17,12286.8720895522,823220.43
"2933",21,2011-06-24,11511.9250746269,771298.98
"2934",21,2011-07-01,11888.4715151515,784639.12
"2935",21,2011-07-08,10956.7074626866,734099.4
"2936",21,2011-07-15,11204.7869230769,728311.15
"2937",21,2011-07-22,12069.0872307692,784490.67
"2938",21,2011-07-29,11556.4172307692,751167.12
"2939",21,2011-08-05,12055.6136923077,783614.89
"2940",21,2011-08-12,11596.0204477612,776933.37
"2941",21,2011-08-19,13162.2538461538,855546.5
"2942",21,2011-08-26,12632.7312307692,821127.53
"2943",21,2011-09-02,11024.340625,705557.8
"2944",21,2011-09-09,9908.93409090909,653989.65
"2945",21,2011-09-16,9901.90666666667,653525.84
"2946",21,2011-09-23,10028.1366176471,681913.29
"2947",21,2011-09-30,9587.80117647059,651970.48
"2948",21,2011-10-07,9756.65382352941,663452.46
"2949",21,2011-10-14,10020.5886567164,671379.44
"2950",21,2011-10-21,10721.1185294118,729036.06
"2951",21,2011-10-28,11027.0447761194,738812
"2952",21,2011-11-04,11284.6819117647,767358.37
"2953",21,2011-11-11,11304.0279104478,757369.87
"2954",21,2011-11-18,10838.4425,737014.09
"2955",21,2011-11-25,17670.484057971,1219263.4
"2956",21,2011-12-02,11664.4742647059,793184.25
"2957",21,2011-12-09,13202.1636764706,897747.13
"2958",21,2011-12-16,14679.7787142857,1027584.51
"2959",21,2011-12-23,20065.9734782609,1384552.17
"2960",21,2011-12-30,11828.8582352941,804362.36
"2961",21,2012-01-06,9414.43911764706,640181.86
"2962",21,2012-01-13,9282.07720588235,631181.25
"2963",21,2012-01-20,9576.15,651178.2
"2964",21,2012-01-27,9123.26432835821,611258.71
"2965",21,2012-02-03,9865.58594202899,680725.43
"2966",21,2012-02-10,11502.2804477612,770652.79
"2967",21,2012-02-17,12274.4635294118,834663.52
"2968",21,2012-02-24,11150.7323880597,747099.07
"2969",21,2012-03-02,11078.0492753623,764385.4
"2970",21,2012-03-09,11104.1823529412,755084.4
"2971",21,2012-03-16,11284.3870588235,767338.32
"2972",21,2012-03-23,10731.7642647059,729759.97
"2973",21,2012-03-30,10658.8052941176,724798.76
"2974",21,2012-04-06,11205.2438235294,761956.58
"2975",21,2012-04-13,11313.5152941176,769319.04
"2976",21,2012-04-20,10968.0434328358,734858.91
"2977",21,2012-04-27,10072.0832835821,674829.58
"2978",21,2012-05-04,10412.6167164179,697645.32
"2979",21,2012-05-11,9700.67970149254,649945.54
"2980",21,2012-05-18,10302.2670588235,700554.16
"2981",21,2012-05-25,10789.4214925373,722891.24
"2982",21,2012-06-01,10379.6989552239,695439.83
"2983",21,2012-06-08,10565.607761194,707895.72
"2984",21,2012-06-15,10691.8976470588,727049.04
"2985",21,2012-06-22,10983.1343283582,735870
"2986",21,2012-06-29,10691.6625373134,716341.39
"2987",21,2012-07-06,10191.3763235294,693013.59
"2988",21,2012-07-13,9825.47588235294,668132.36
"2989",21,2012-07-20,10316.4228358209,691200.33
"2990",21,2012-07-27,10269.5324242424,677789.14
"2991",21,2012-08-03,10355.0126865672,693785.85
"2992",21,2012-08-10,10148.8697101449,700272.01
"2993",21,2012-08-17,11223.3404477612,751963.81
"2994",21,2012-08-24,11970.2031343284,802003.61
"2995",21,2012-08-31,11573.7513636364,763867.59
"2996",21,2012-09-07,9594.43716417911,642827.29
"2997",21,2012-09-14,9242.56808823529,628494.63
"2998",21,2012-09-21,9957.48447761194,667151.46
"2999",21,2012-09-28,9658.17388059701,647097.65
"3000",21,2012-10-05,9584.8369117647,651768.91
"3001",21,2012-10-12,9746.91701492537,653043.44
"3002",21,2012-10-19,9431.88441176471,641368.14
"3003",21,2012-10-26,10077.6547761194,675202.87
"3004",22,2010-02-05,15418.1697014925,1033017.37
"3005",22,2010-02-12,14819.8731884058,1022571.25
"3006",22,2010-02-19,14120.9658571428,988467.609999999
"3007",22,2010-02-26,13231.7864705882,899761.48
"3008",22,2010-03-05,14841.1947058824,1009201.24
"3009",22,2010-03-12,14017.2082608696,967187.37
"3010",22,2010-03-19,14208.0160294118,966145.09
"3011",22,2010-03-26,14667.7553623188,1012075.12
"3012",22,2010-04-02,17313.8380882353,1177340.99
"3013",22,2010-04-09,14973.4937681159,1033171.07
"3014",22,2010-04-16,14506.7923188406,1000968.67
"3015",22,2010-04-23,14052.0937681159,969594.47
"3016",22,2010-04-30,14169.3197101449,977683.06
"3017",22,2010-05-07,15484.9011764706,1052973.28
"3018",22,2010-05-14,14317.4313235294,973585.33
"3019",22,2010-05-21,14202.578115942,979977.89
"3020",22,2010-05-28,16473.7373134328,1103740.4
"3021",22,2010-06-04,16110.8695588235,1095539.13
"3022",22,2010-06-11,15159.9495714286,1061196.47
"3023",22,2010-06-18,15483.7536764706,1052895.25
"3024",22,2010-06-25,16343.5870149254,1095020.33
"3025",22,2010-07-02,16474.4075,1120259.71
"3026",22,2010-07-09,16555.3675757576,1092654.26
"3027",22,2010-07-16,14975.6513636364,988392.99
"3028",22,2010-07-23,14325.3411764706,974123.2
"3029",22,2010-07-30,14276.0829411765,970773.64
"3030",22,2010-08-06,15079.4946268657,1010326.14
"3031",22,2010-08-13,14187.1061428571,993097.43
"3032",22,2010-08-20,15179.7826865672,1017045.44
"3033",22,2010-08-27,15903.2494117647,1081420.96
"3034",22,2010-09-03,16037.8489552239,1074535.88
"3035",22,2010-09-10,13393.831884058,924174.4
"3036",22,2010-09-17,13705.7607462687,918285.97
"3037",22,2010-09-24,13083.7572463768,902779.25
"3038",22,2010-10-01,13727.0783333333,905987.17
"3039",22,2010-10-08,14927.2297058824,1015051.62
"3040",22,2010-10-15,14035.3155882353,954401.46
"3041",22,2010-10-22,14132.3311764706,960998.52
"3042",22,2010-10-29,15084.7980882353,1025766.27
"3043",22,2010-11-05,15255.8812121212,1006888.16
"3044",22,2010-11-12,15813.6157575758,1043698.64
"3045",22,2010-11-19,14498.4770588235,985896.44
"3046",22,2010-11-26,23007.3861764706,1564502.26
"3047",22,2010-12-03,18095.8026470588,1230514.58
"3048",22,2010-12-10,20105.9241176471,1367202.84
"3049",22,2010-12-17,22465.9263235294,1527682.99
"3050",22,2010-12-24,28859.485882353,1962445.04
"3051",22,2010-12-31,11386.21,774262.28
"3052",22,2011-01-07,13241.7378787879,873954.7
"3053",22,2011-01-14,12052.7689552239,807535.52
"3054",22,2011-01-21,12761.2092537313,855001.02
"3055",22,2011-01-28,11755.4286764706,799369.15
"3056",22,2011-02-04,13912.6614705882,946060.98
"3057",22,2011-02-11,15291.005,1009206.33
"3058",22,2011-02-18,14787.3463636364,975964.86
"3059",22,2011-02-25,13400.6680882353,911245.43
"3060",22,2011-03-04,14885.8679104478,997353.15
"3061",22,2011-03-11,14311.9277272727,944587.23
"3062",22,2011-03-18,13827.2704477612,926427.12
"3063",22,2011-03-25,14144.3695454545,933528.39
"3064",22,2011-04-01,13993.9466176471,951588.37
"3065",22,2011-04-08,14682.5256060606,969046.69
"3066",22,2011-04-15,15281.1672727273,1008557.04
"3067",22,2011-04-22,17205.7,1152781.9
"3068",22,2011-04-29,13822.8925373134,926133.8
"3069",22,2011-05-06,15637.5160606061,1032076.06
"3070",22,2011-05-13,15175.1324242424,1001558.74
"3071",22,2011-05-20,14701.6337878788,970307.83
"3072",22,2011-05-27,15247.2886567164,1021568.34
"3073",22,2011-06-03,16793.5808955224,1125169.92
"3074",22,2011-06-10,15833.8580597015,1060868.49
"3075",22,2011-06-17,15559.0240298507,1042454.61
"3076",22,2011-06-24,15113.1970149254,1012584.2
"3077",22,2011-07-01,16081.9653731343,1077491.68
"3078",22,2011-07-08,15646.9330769231,1017050.65
"3079",22,2011-07-15,14357.5159701493,961953.57
"3080",22,2011-07-22,14398.2656716418,964683.8
"3081",22,2011-07-29,14103.8610447761,944958.69
"3082",22,2011-08-05,14459.3082352941,983232.96
"3083",22,2011-08-12,14584.9882352941,991779.2
"3084",22,2011-08-19,14742.4986363636,973004.91
"3085",22,2011-08-26,17639.0344776119,1181815.31
"3086",22,2011-09-02,13623.3247761194,912762.76
"3087",22,2011-09-09,14771.0961764706,1004434.54
"3088",22,2011-09-16,13585.8065217391,937420.65
"3089",22,2011-09-23,13430.3694029851,899834.75
"3090",22,2011-09-30,14019.3258823529,953314.16
"3091",22,2011-10-07,14609.3627941176,993436.67
"3092",22,2011-10-14,13887.3135294118,944337.32
"3093",22,2011-10-21,14434.8120588235,981567.22
"3094",22,2011-10-28,16408.2340298507,1099351.68
"3095",22,2011-11-04,16273.1704411765,1106575.59
"3096",22,2011-11-11,15466.7689705882,1051740.29
"3097",22,2011-11-18,14817.3447058824,1007579.44
"3098",22,2011-11-25,22258.8042028986,1535857.49
"3099",22,2011-12-02,17170.8991176471,1167621.14
"3100",22,2011-12-09,18970.5426086957,1308967.44
"3101",22,2011-12-16,21060.1931884058,1453153.33
"3102",22,2011-12-23,26617.0811428571,1863195.68
"3103",22,2011-12-30,14450.8991176471,982661.14
"3104",22,2012-01-06,12976.2057971015,895358.2
"3105",22,2012-01-13,12767.7249253731,855437.57
"3106",22,2012-01-20,13191.58,897027.44
"3107",22,2012-01-27,11565.5769117647,786459.23
"3108",22,2012-02-03,14095.4080882353,958487.75
"3109",22,2012-02-10,15439.5234328358,1034448.07
"3110",22,2012-02-17,14996.2598507463,1004749.41
"3111",22,2012-02-24,13425.8669117647,912958.95
"3112",22,2012-03-02,13926.6664285714,974866.65
"3113",22,2012-03-09,14158.9572857143,991127.01
"3114",22,2012-03-16,14217.3530882353,966780.01
"3115",22,2012-03-23,14388.0347826087,992774.4
"3116",22,2012-03-30,14202.4989705882,965769.929999999
"3117",22,2012-04-06,17106.9951428571,1197489.66
"3118",22,2012-04-13,13610.4092753623,939118.24
"3119",22,2012-04-20,14497.7227536232,1000342.87
"3120",22,2012-04-27,13566.7638235294,922539.94
"3121",22,2012-05-04,14780.6369117647,1005083.31
"3122",22,2012-05-11,14461.8642028986,997868.63
"3123",22,2012-05-18,14509.0002941176,986612.02
"3124",22,2012-05-25,14961.3911428571,1047297.38
"3125",22,2012-06-01,16709.9601515152,1102857.37
"3126",22,2012-06-08,15837.8264179104,1061134.37
"3127",22,2012-06-15,15839.0923880597,1061219.19
"3128",22,2012-06-22,16122.4536231884,1112449.3
"3129",22,2012-06-29,15498.2614705882,1053881.78
"3130",22,2012-07-06,16384.867761194,1097786.14
"3131",22,2012-07-13,14497.9310447761,971361.38
"3132",22,2012-07-20,15029.8389393939,991969.37
"3133",22,2012-07-27,13816.8837313433,925731.21
"3134",22,2012-08-03,14812.6151470588,1007257.83
"3135",22,2012-08-10,14754.7392424242,973812.79
"3136",22,2012-08-17,14645.8695522388,981273.26
"3137",22,2012-08-24,15375.4601449275,1060906.75
"3138",22,2012-08-31,15257.7740298507,1022270.86
"3139",22,2012-09-07,14656.3058823529,996628.8
"3140",22,2012-09-14,13500.7247058824,918049.28
"3141",22,2012-09-21,13356.7033333333,921612.53
"3142",22,2012-09-28,14151.8769565217,976479.51
"3143",22,2012-10-05,14851.2847058824,1009887.36
"3144",22,2012-10-12,14343.4262857143,1004039.84
"3145",22,2012-10-19,14597.4320895522,978027.95
"3146",22,2012-10-26,15861.1984057971,1094422.69
"3147",23,2010-02-05,18954.4663888889,1364721.58
"3148",23,2010-02-12,19727.0297142857,1380892.08
"3149",23,2010-02-19,18585.7470422535,1319588.04
"3150",23,2010-02-26,16883.2345070422,1198709.65
"3151",23,2010-03-05,19002.5497101449,1311175.93
"3152",23,2010-03-12,19832.1543661972,1408082.96
"3153",23,2010-03-19,17309.9763380282,1229008.32
"3154",23,2010-03-26,18724.3114285714,1310701.8
"3155",23,2010-04-02,21924.3326760563,1556627.62
"3156",23,2010-04-09,17808.9394366197,1264434.7
"3157",23,2010-04-16,18411.7674285714,1288823.72
"3158",23,2010-04-23,18521.4518309859,1315023.08
"3159",23,2010-04-30,17738.2326760563,1259414.52
"3160",23,2010-05-07,19790.6127536232,1365552.28
"3161",23,2010-05-14,18884.8563768116,1303055.09
"3162",23,2010-05-21,18963.204,1327424.28
"3163",23,2010-05-28,22770.4139130435,1571158.56
"3164",23,2010-06-04,21330.0776056338,1514435.51
"3165",23,2010-06-11,21168.1185294118,1439432.06
"3166",23,2010-06-18,21850.854057971,1507708.93
"3167",23,2010-06-25,20217.2125714286,1415204.88
"3168",23,2010-07-02,21818.4954929577,1549113.18
"3169",23,2010-07-09,20250.5111428571,1417535.78
"3170",23,2010-07-16,20480.0595652174,1413124.11
"3171",23,2010-07-23,19051.9207142857,1333634.45
"3172",23,2010-07-30,19127.1528985507,1319773.55
"3173",23,2010-08-06,19957.9305633803,1417013.07
"3174",23,2010-08-13,19512.2604347826,1346345.97
"3175",23,2010-08-20,20868.1311594203,1439901.05
"3176",23,2010-08-27,22965.555942029,1584623.36
"3177",23,2010-09-03,20073.1318571429,1405119.23
"3178",23,2010-09-10,18446.997826087,1272842.85
"3179",23,2010-09-17,16799.0228985507,1159132.58
"3180",23,2010-09-24,15928.3427536232,1099055.65
"3181",23,2010-10-01,15914.2174647887,1129909.44
"3182",23,2010-10-08,16855.024,1179851.68
"3183",23,2010-10-15,16467.7898529412,1119809.71
"3184",23,2010-10-22,17386.423030303,1147503.92
"3185",23,2010-10-29,16365.7533823529,1112871.23
"3186",23,2010-11-05,17187.428,1203119.96
"3187",23,2010-11-12,20115.2717391304,1387953.75
"3188",23,2010-11-19,19057.8886956522,1314994.32
"3189",23,2010-11-26,30038.9137681159,2072685.05
"3190",23,2010-12-03,23435.1508695652,1617025.41
"3191",23,2010-12-10,27135.7389855072,1872365.99
"3192",23,2010-12-17,32443.0939130435,2238573.48
"3193",23,2010-12-24,39627.2043478261,2734277.1
"3194",23,2010-12-31,16711.055,1169773.85
"3195",23,2011-01-07,16029.064,1122034.48
"3196",23,2011-01-14,14525.0871428571,1016756.1
"3197",23,2011-01-21,15867.2294285714,1110706.06
"3198",23,2011-01-28,15936.1413235294,1083657.61
"3199",23,2011-02-04,16330.1201408451,1159438.53
"3200",23,2011-02-11,17602.6253521127,1249786.4
"3201",23,2011-02-18,19027.3829166667,1369971.57
"3202",23,2011-02-25,16998.8338028169,1206917.2
"3203",23,2011-03-04,18326.5532394366,1301185.28
"3204",23,2011-03-11,14886.3364285714,1042043.55
"3205",23,2011-03-18,17195.466,1203682.62
"3206",23,2011-03-25,16177.8145070423,1148624.83
"3207",23,2011-04-01,16657.6753521127,1182694.95
"3208",23,2011-04-08,18100.0286956522,1248901.98
"3209",23,2011-04-15,18314.2102898551,1263680.51
"3210",23,2011-04-22,20384.5245070423,1447301.24
"3211",23,2011-04-29,16761.5342857143,1173307.4
"3212",23,2011-05-06,18887.7934722222,1359921.13
"3213",23,2011-05-13,17190.6146575342,1254914.87
"3214",23,2011-05-20,19108.8221428571,1337617.55
"3215",23,2011-05-27,19182.3264788732,1361945.18
"3216",23,2011-06-03,22316.5995714286,1562161.97
"3217",23,2011-06-10,20671.8294285714,1447028.06
"3218",23,2011-06-17,20711.5609859155,1470520.83
"3219",23,2011-06-24,20197.6926760563,1434036.18
"3220",23,2011-07-01,21021.2315492958,1492507.44
"3221",23,2011-07-08,19159.55625,1379488.05
"3222",23,2011-07-15,19162.2614084507,1360520.56
"3223",23,2011-07-22,19185.1267605634,1362144
"3224",23,2011-07-29,18588.2753521127,1319767.55
"3225",23,2011-08-05,19671.4538888889,1416344.68
"3226",23,2011-08-12,19450.0288732394,1380952.05
"3227",23,2011-08-19,20470.6553521127,1453416.53
"3228",23,2011-08-26,22739.8095833333,1637266.29
"3229",23,2011-09-02,20058.8450684931,1464295.69
"3230",23,2011-09-09,20046.3366197183,1423289.9
"3231",23,2011-09-16,17904.7024285714,1253329.17
"3232",23,2011-09-23,17903.9279166667,1289082.81
"3233",23,2011-09-30,17237.8087837838,1275597.85
"3234",23,2011-10-07,20612.704084507,1463501.99
"3235",23,2011-10-14,17715.1878873239,1257778.34
"3236",23,2011-10-21,20296.2336619718,1441032.59
"3237",23,2011-10-28,19819.6050704225,1407191.96
"3238",23,2011-11-04,20118.8215492958,1428436.33
"3239",23,2011-11-11,20238.6025352113,1436940.78
"3240",23,2011-11-18,18952.5628169014,1345631.96
"3241",23,2011-11-25,28570.27125,2057059.53
"3242",23,2011-12-02,21567.8693055556,1552886.59
"3243",23,2011-12-09,25571.8555555556,1841173.6
"3244",23,2011-12-16,29775.6328767123,2173621.2
"3245",23,2011-12-23,34972.3421621622,2587953.32
"3246",23,2011-12-30,17091.3654929577,1213486.95
"3247",23,2012-01-06,16206.5147887324,1150662.55
"3248",23,2012-01-13,14735.0192857143,1031451.35
"3249",23,2012-01-20,16385.6018571429,1146992.13
"3250",23,2012-01-27,15035.8895652174,1037476.38
"3251",23,2012-02-03,18026.7524285714,1261872.67
"3252",23,2012-02-10,19133.0150704225,1358444.07
"3253",23,2012-02-17,19233.051971831,1365546.69
"3254",23,2012-02-24,18184.9752857143,1272948.27
"3255",23,2012-03-02,18631.7211267606,1322852.2
"3256",23,2012-03-09,18207.3929577465,1292724.9
"3257",23,2012-03-16,17976.633,1258364.31
"3258",23,2012-03-23,18143.0154929577,1288154.1
"3259",23,2012-03-30,18028.0708571429,1261964.96
"3260",23,2012-04-06,22922.9384285714,1604605.69
"3261",23,2012-04-13,17348.6273239437,1231752.54
"3262",23,2012-04-20,18398.563,1287899.41
"3263",23,2012-04-27,18518.2428985507,1277758.76
"3264",23,2012-05-04,18819.7097142857,1317379.68
"3265",23,2012-05-11,18618.5118309859,1321914.34
"3266",23,2012-05-18,18773.9784507042,1332952.47
"3267",23,2012-05-25,21872.3188732394,1552934.64
"3268",23,2012-06-01,20790.7653521127,1476144.34
"3269",23,2012-06-08,22400.6934285714,1568048.54
"3270",23,2012-06-15,22371.9953623188,1543667.68
"3271",23,2012-06-22,21743.4652857143,1522042.57
"3272",23,2012-06-29,20739.7451428572,1451782.16
"3273",23,2012-07-06,22396.6689855072,1545370.16
"3274",23,2012-07-13,19784.5947142857,1384921.63
"3275",23,2012-07-20,20019.4091304348,1381339.23
"3276",23,2012-07-27,19454.8876470588,1322932.36
"3277",23,2012-08-03,20535.1639130435,1416926.31
"3278",23,2012-08-10,20816.1124637681,1436311.76
"3279",23,2012-08-17,21573.3064285714,1510131.45
"3280",23,2012-08-24,24317.4422857143,1702220.96
"3281",23,2012-08-31,22861.8663768116,1577468.78
"3282",23,2012-09-07,20388.0322857143,1427162.26
"3283",23,2012-09-14,18272.0234285714,1279041.64
"3284",23,2012-09-21,19123.2507142857,1338627.55
"3285",23,2012-09-28,18843.358,1319035.06
"3286",23,2012-10-05,20923.0941428571,1464616.59
"3287",23,2012-10-12,20184.6464285714,1412925.25
"3288",23,2012-10-19,19473.6538571429,1363155.77
"3289",23,2012-10-26,19528.3273913043,1347454.59
"3290",24,2010-02-05,19287.8559722222,1388725.63
"3291",24,2010-02-12,19109.5554054054,1414107.1
"3292",24,2010-02-19,19241.1456944444,1385362.49
"3293",24,2010-02-26,16553.182,1158722.74
"3294",24,2010-03-05,19616.49125,1412387.37
"3295",24,2010-03-12,18441.4107042254,1309340.16
"3296",24,2010-03-19,16520.4228378378,1222511.29
"3297",24,2010-03-26,17722.698028169,1258311.56
"3298",24,2010-04-02,20821.4261971831,1478321.26
"3299",24,2010-04-09,18898.3510958904,1379579.63
"3300",24,2010-04-16,17614.8155555556,1268266.72
"3301",24,2010-04-23,17082.6622972973,1264117.01
"3302",24,2010-04-30,17258.5916438356,1259877.19
"3303",24,2010-05-07,19855.0004225352,1409705.03
"3304",24,2010-05-14,18968.7795774648,1346783.35
"3305",24,2010-05-21,18335.4692857143,1283482.85
"3306",24,2010-05-28,20758.7063380282,1473868.15
"3307",24,2010-06-04,22705.3465217391,1566668.91
"3308",24,2010-06-11,19103.58625,1375458.21
"3309",24,2010-06-18,19072.7912676056,1354168.18
"3310",24,2010-06-25,19986.7678571429,1399073.75
"3311",24,2010-07-02,22019.5484507042,1563387.94
"3312",24,2010-07-09,23457.7823943662,1665502.55
"3313",24,2010-07-16,20267.1007142857,1418697.05
"3314",24,2010-07-23,18785.0753521127,1333740.35
"3315",24,2010-07-30,19542.5018309859,1387517.63
"3316",24,2010-08-06,20321.3983098592,1442819.28
"3317",24,2010-08-13,19225.6076388889,1384243.75
"3318",24,2010-08-20,19647.2505714286,1375307.54
"3319",24,2010-08-27,19014.9204225352,1350059.35
"3320",24,2010-09-03,19244.8112676056,1366381.6
"3321",24,2010-09-10,20479.1470833333,1474498.59
"3322",24,2010-09-17,18189.9351428571,1273295.46
"3323",24,2010-09-24,16470.6094366197,1169413.27
"3324",24,2010-10-01,17361.0457142857,1215273.2
"3325",24,2010-10-08,19182.3230985916,1361944.94
"3326",24,2010-10-15,18321.2216901408,1300806.74
"3327",24,2010-10-22,17392.6102816901,1234875.33
"3328",24,2010-10-29,17534.1681690141,1244925.94
"3329",24,2010-11-05,18362.2572857143,1285358.01
"3330",24,2010-11-12,18491.2254929577,1312877.01
"3331",24,2010-11-19,18245.0085714286,1277150.6
"3332",24,2010-11-26,25418.2358571429,1779276.51
"3333",24,2010-12-03,19905.6718309859,1413302.7
"3334",24,2010-12-10,22125.1770833333,1593012.75
"3335",24,2010-12-17,23429.9404225352,1663525.77
"3336",24,2010-12-24,33605.8556338028,2386015.75
"3337",24,2010-12-31,16786.1118055556,1208600.05
"3338",24,2011-01-07,16600.5874647887,1178641.71
"3339",24,2011-01-14,16447.0450704225,1167740.2
"3340",24,2011-01-21,15377.3665277778,1107170.39
"3341",24,2011-01-28,15437.278630137,1126921.34
"3342",24,2011-02-04,17016.4172222222,1225182.04
"3343",24,2011-02-11,18890.7129577465,1341240.62
"3344",24,2011-02-18,18890.9738888889,1360150.12
"3345",24,2011-02-25,17154.4629166667,1235121.33
"3346",24,2011-03-04,18202.6287837838,1346994.53
"3347",24,2011-03-11,17405.8152777778,1253218.7
"3348",24,2011-03-18,16227.7397222222,1168397.26
"3349",24,2011-03-25,16319.6214084507,1158693.12
"3350",24,2011-04-01,16391.5957746479,1163803.3
"3351",24,2011-04-08,17689.8655555556,1273670.32
"3352",24,2011-04-15,17543.3330985915,1245576.65
"3353",24,2011-04-22,19062.2902777778,1372484.9
"3354",24,2011-04-29,16869.8756338028,1197761.17
"3355",24,2011-05-06,18868.0330985915,1339630.35
"3356",24,2011-05-13,17729.0562162162,1311950.16
"3357",24,2011-05-20,17142.8013888889,1234281.7
"3358",24,2011-05-27,18466.9538028169,1311153.72
"3359",24,2011-06-03,21299.1454794521,1554837.62
"3360",24,2011-06-10,19349.886056338,1373841.91
"3361",24,2011-06-17,18087.112739726,1320359.23
"3362",24,2011-06-24,18378.1784507042,1304850.67
"3363",24,2011-07-01,20360.5156338028,1445596.61
"3364",24,2011-07-08,21470.4119178082,1567340.07
"3365",24,2011-07-15,19111.8161971831,1356938.95
"3366",24,2011-07-22,18856.5588888889,1357672.24
"3367",24,2011-07-29,18464.4092957746,1310973.06
"3368",24,2011-08-05,19966.433943662,1417616.81
"3369",24,2011-08-12,19483.5834722222,1402818.01
"3370",24,2011-08-19,18778.3316666667,1352039.88
"3371",24,2011-08-26,19477.3901388889,1402372.09
"3372",24,2011-09-02,17087.2205714286,1196105.44
"3373",24,2011-09-09,20924.0436986301,1527455.19
"3374",24,2011-09-16,17289.2390140845,1227535.97
"3375",24,2011-09-23,17116.3401388889,1232376.49
"3376",24,2011-09-30,17552.7128169014,1246242.61
"3377",24,2011-10-07,19801.6111267606,1405914.39
"3378",24,2011-10-14,19047.3575714286,1333315.03
"3379",24,2011-10-21,18078.3581690141,1283563.43
"3380",24,2011-10-28,18410.4612676056,1307142.75
"3381",24,2011-11-04,19519.1602816901,1385860.38
"3382",24,2011-11-11,19521.6245205479,1425078.59
"3383",24,2011-11-18,18275.1505633803,1297535.69
"3384",24,2011-11-25,24126.5160273973,1761235.67
"3385",24,2011-12-02,18296.5356164384,1335647.1
"3386",24,2011-12-09,21244.6602777778,1529615.54
"3387",24,2011-12-16,22569.3670833333,1624994.43
"3388",24,2011-12-23,29703.3456164383,2168344.23
